,number,theme,subtheme,year,set_name,minifigs,pieces,price,value_new,value_used,launch_date,eol_date,category,numeric_data_nan,price_unadjusted
4815,70810-1,The LEGO Movie,,2014,MetalBeard's Sea Cow,5.0,2741.0,286.17658450034844,373.72,295.95,2014-01-03,2015-07-31,set,False,249.99
4816,76015-1,Marvel Super Heroes,Ultimate Spider-Man,2014,Doc Ock Truck Heist,3.0,237.0,22.88359504044948,40.91,18.52,2014-01-03,2015-12-31,set,False,19.99
4817,76016-1,Marvel Super Heroes,Ultimate Spider-Man,2014,Spider-Helicopter Rescue,4.0,299.0,51.502398242612415,45.48,34.89,2014-01-03,2015-07-31,set,False,44.99
4818,41502-1,Mixels,Series 1,2014,Zorch,,45.0,5.712313119151721,15.11,9.21,2014-01-03,2014-05-31,set,False,4.99
4819,10528-1,Duplo,,2014,School Bus,3.0,26.0,22.88359504044948,13.29,16.96,2014-01-06,2015-12-31,set,False,19.99
4820,75035-1,Star Wars,Episode III,2014,Kashyyyk Troopers,4.0,99.0,14.870330143843862,49.66,31.41,2014-01-01,2015-07-31,set,False,12.99
4821,75037-1,Star Wars,Episode III,2014,Battle on Saleucami,5.0,183.0,17.159834400016894,66.02,37.36,2014-01-01,2015-12-31,set,False,14.99
4822,40098-1,Promotional,Monthly Mini Model Build,2014,Dragon,,43.0,0.0,9.98,7.0,2014-01-05,2014-12-31,set,False,0.0
4823,41511-1,Mixels,Series 2,2014,Flurr,,46.0,5.712313119151721,12.45,9.75,2014-01-06,2014-08-31,set,False,4.99
4824,41512-1,Mixels,Series 2,2014,Chomly,,68.0,5.712313119151721,8.02,5.74,2014-01-06,2014-08-31,set,False,4.99
4825,41513-1,Mixels,Series 2,2014,Gobba,,57.0,5.712313119151721,10.27,6.88,2014-01-06,2014-08-31,set,False,4.99
4826,41514-1,Mixels,Series 2,2014,Jawg,,61.0,5.712313119151721,10.42,8.82,2014-01-06,2014-08-31,set,False,4.99
4827,41515-1,Mixels,Series 2,2014,Kraw,,70.0,5.712313119151721,16.4,8.32,2014-01-06,2014-08-31,set,False,4.99
4828,41516-1,Mixels,Series 2,2014,Tentro,,69.0,5.712313119151721,16.0,10.41,2014-01-06,2014-08-31,set,False,4.99
4829,41517-1,Mixels,Series 2,2014,Balk,,68.0,5.712313119151721,10.86,6.98,2014-01-06,2014-08-31,set,False,4.99
4830,60032-1,City,Arctic,2014,Arctic Snowmobile,1.0,44.0,8.001817375324757,15.07,4.65,2014-01-06,2015-12-31,set,False,6.99
4831,41510-1,Mixels,Series 2,2014,Lunk,,51.0,5.712313119151721,7.39,7.24,2014-01-06,2014-08-31,set,False,4.99
4832,60033-1,City,Arctic,2014,Arctic Ice Crawler,1.0,113.0,17.159834400016894,32.39,9.24,2014-01-06,2015-12-31,set,False,14.99
4833,70803-1,The LEGO Movie,,2014,Cloud Cuckoo Palace,4.0,197.0,22.88359504044948,28.94,16.12,2014-01-01,2015-07-31,set,False,19.99
4834,31026-1,Creator,3 in 1,2014,Bike Shop & Cafe,3.0,1023.0,103.0162440065057,98.88,73.49,2014-01-06,2015-12-31,set,False,89.99
4835,31024-1,Creator,3 in 1,2014,Roaring Power,,374.0,34.33111632131465,27.29,13.34,2014-01-06,2015-12-31,set,False,29.99
4836,31023-1,Creator,3 in 1,2014,Yellow Racers,,328.0,34.33111632131465,24.37,15.33,2014-01-06,2015-12-31,set,False,29.99
4837,41044-1,Friends,Animals series 5,2014,Macaw's Fountain,,39.0,4.567560991065205,4.5,3.85,2014-01-05,2014-08-31,set,False,3.99
4838,41045-1,Friends,Animals series 5,2014,Orangutan's Banana Tree,,37.0,4.567560991065205,7.07,3.73,2014-01-05,2014-08-31,set,False,3.99
4839,41046-1,Friends,Animals series 5,2014,Brown Bear's River,,37.0,4.567560991065205,5.39,3.64,2014-01-05,2014-08-31,set,False,3.99
4840,75059-1,Star Wars,Ultimate Collector Series,2014,Sandcrawler,14.0,3296.0,343.41419090467434,450.3,375.68,2014-01-05,2016-12-31,set,False,299.99
4841,10244-1,Creator Expert,Fairground,2014,Fairground Mixer,12.0,1746.0,171.70137169169675,201.15,173.22,2014-01-06,2016-12-31,set,False,149.99
4842,60035-1,City,Arctic,2014,Arctic Outpost,3.0,374.0,57.22615888304501,80.18,30.6,2014-01-06,2015-12-31,set,False,49.99
4843,75036-1,Star Wars,Episode III,2014,Utapau Troopers,4.0,83.0,14.870330143843862,73.6,47.46,2014-01-01,2015-07-31,set,False,12.99
4844,41059-1,Friends,Jungle Rescue,2014,Jungle Tree Sanctuary,1.0,320.0,34.33111632131465,64.13,29.51,2014-01-06,2015-12-31,set,False,29.99
4845,41038-1,Friends,Jungle Rescue,2014,Jungle Rescue Base,2.0,472.0,68.67368016391018,90.24,29.5,2014-01-06,2015-12-31,set,False,59.99
4846,75038-1,Star Wars,Episode III,2014,Jedi Interceptor,2.0,223.0,28.607355680882065,55.21,21.31,2014-01-01,2015-12-31,set,False,24.99
4847,75039-1,Star Wars,Episode III,2014,V-wing Starfighter,2.0,201.0,28.607355680882065,75.43,39.55,2014-01-01,2014-12-31,set,False,24.99
4848,75040-1,Star Wars,Episode III,2014,General Grievous' Wheel Bike,2.0,261.0,28.607355680882065,68.06,28.16,2014-01-01,2015-12-31,set,False,24.99
4849,75041-1,Star Wars,Episode III,2014,Vulture Droid,3.0,205.0,28.607355680882065,77.97,46.96,2014-01-01,2014-12-31,set,False,24.99
4850,75042-1,Star Wars,Episode III,2014,Droid Gunship,4.0,439.0,57.22615888304501,83.06,42.62,2014-01-01,2015-12-31,set,False,49.99
4851,75043-1,Star Wars,Episode III,2014,AT-AP,5.0,717.0,68.67368016391018,95.18,63.35,2014-01-01,2015-12-31,set,False,59.99
4852,75044-1,Star Wars,Episode III,2014,Droid Tri-Fighter,4.0,262.0,34.33111632131465,65.16,46.71,2014-01-01,2015-12-31,set,False,29.99
4853,75045-1,Star Wars,The Clone Wars,2014,Republic AV-7 Anti-Vehicle Cannon,4.0,434.0,45.77863760217983,205.95,140.7,2014-01-01,2015-12-31,set,False,39.99
4854,79119-1,Teenage Mutant Ninja Turtles,TV Series,2014,Mutation Chamber Unleashed,3.0,196.0,28.607355680882065,55.69,30.05,2014-01-04,2014-12-31,set,False,24.99
4855,41058-1,Friends,,2014,Heartlake Shopping Mall,4.0,1120.0,125.91128656823604,182.8,69.02,2014-01-06,2015-12-31,set,False,109.99
4856,40108-1,Creator,Promotional,2014,Balloon Cart,2.0,66.0,5.712313119151721,22.56,17.55,2014-01-06,2014-12-31,set,False,4.99
4857,41509-1,Mixels,Series 2,2014,Slumbo,,61.0,5.712313119151721,16.23,8.35,2014-01-06,2014-08-31,set,False,4.99
4858,40112-1,Friends,Accessories,2014,Catwalk phone stand,,144.0,17.159834400016894,13.05,1.9,2014-01-06,2014-12-31,set,False,14.99
4859,40118-1,Miscellaneous,,2014,Buildable Brick Box 2x2,1.0,203.0,19.44933865618993,25.36,17.81,2014-01-06,2014-12-31,set,False,16.99
4860,41030-1,Friends,,2014,Olivia's Ice Cream Bike,1.0,98.0,11.436073759584309,15.0,6.3,2014-01-06,2015-07-31,set,False,9.99
4861,41031-1,Friends,,2014,Andrea's Mountain Hut,1.0,119.0,11.436073759584309,12.32,10.71,2014-01-06,2014-12-31,set,False,9.99
4862,41032-1,Friends,Jungle Rescue,2014,First Aid Jungle Bike,1.0,156.0,17.159834400016894,21.76,7.53,2014-01-06,2015-12-31,set,False,14.99
4863,41033-1,Friends,Jungle Rescue,2014,Jungle Falls Rescue,1.0,183.0,22.88359504044948,44.81,12.06,2014-01-06,2015-12-31,set,False,19.99
4864,41034-1,Friends,Summer,2014,Summer Caravan,2.0,297.0,34.33111632131465,42.19,15.7,2014-01-06,2015-12-31,set,False,29.99
4865,41036-1,Friends,Jungle Rescue,2014,Jungle Bridge Rescue,2.0,365.0,34.33111632131465,37.9,16.63,2014-01-06,2015-12-31,set,False,29.99
4866,79121-1,Teenage Mutant Ninja Turtles,TV Series,2014,Turtle Sub Undersea Chase,5.0,684.0,68.67368016391018,60.95,49.87,2014-01-04,2014-12-31,set,False,59.99
4867,70800-1,The LEGO Movie,,2014,Getaway Glider,3.0,104.0,14.870330143843862,20.41,10.89,2014-01-01,2015-02-28,set,False,12.99
4868,60034-1,City,Arctic,2014,Arctic Helicrane,2.0,262.0,45.77863760217983,59.47,26.3,2014-01-06,2015-12-31,set,False,39.99
4869,44022-1,HERO Factory,Invasion From Below,2014,EVO XL Machine,3.0,193.0,28.607355680882065,60.0,25.47,2014-01-01,2014-12-31,set,False,24.99
4870,70146-1,Legends of Chima,Fire vs. Ice,2014,Flying Phoenix Fire Temple,7.0,1301.0,137.35880784910123,102.59,69.96,2014-01-06,2015-12-31,set,False,119.99
4871,70147-1,Legends of Chima,Fire vs. Ice,2014,Sir Fangar's Ice Fortress,5.0,670.0,80.12120144477534,143.33,88.53,2014-01-06,2015-07-31,set,False,69.99
4872,70149-1,Legends of Chima,Speedorz,2014,Scorching Blades,1.0,77.0,14.870330143843862,13.0,8.71,2014-01-06,2014-12-31,set,False,12.99
4873,70150-1,Legends of Chima,Speedorz,2014,Flaming Claws,1.0,74.0,14.870330143843862,14.99,6.99,2014-01-06,2014-12-31,set,False,12.99
4874,70151-1,Legends of Chima,Speedorz,2014,Frozen Spikes,1.0,77.0,14.870330143843862,14.99,7.26,2014-01-06,2014-12-31,set,False,12.99
4875,70155-1,Legends of Chima,Speedorz,2014,Inferno Pit,1.0,74.0,14.870330143843862,13.99,4.0,2014-01-06,2014-12-31,set,False,12.99
4876,70156-1,Legends of Chima,Speedorz,2014,Fire vs. Ice,2.0,102.0,22.88359504044948,25.34,17.66,2014-01-06,2014-12-31,set,False,19.99
4877,70160-1,Ultra Agents,,2014,Riverside Raid,2.0,88.0,13.725578015757344,13.19,6.5,2014-01-06,2015-07-31,set,False,11.99
4878,70161-1,Ultra Agents,,2014,Tremor Track Infiltration,2.0,241.0,22.88359504044948,40.9,15.7,2014-01-06,2015-07-31,set,False,19.99
4879,70145-1,Legends of Chima,Fire vs. Ice,2014,Maula's Ice Mammoth Stomper,6.0,604.0,103.0162440065057,111.29,62.62,2014-01-06,2015-07-31,set,False,89.99
4880,70162-1,Ultra Agents,,2014,Infearno Interception,2.0,313.0,34.33111632131465,43.21,25.92,2014-01-06,2015-07-31,set,False,29.99
4881,70164-1,Ultra Agents,,2014,Hurricane Heist,4.0,589.0,80.12120144477534,45.98,38.21,2014-01-06,2015-07-31,set,False,69.99
4882,70165-1,Ultra Agents,,2014,Ultra Agents Mission HQ,5.0,1060.0,114.46376528737088,185.93,58.68,2014-01-06,2015-07-31,set,False,99.99
4883,70206-1,Legends of Chima,Constraction,2014,CHI Laval,,49.0,17.159834400016894,27.36,13.56,2014-01-06,2014-12-31,set,False,14.99
4884,70207-1,Legends of Chima,Constraction,2014,CHI Cragger,,58.0,17.159834400016894,30.05,10.64,2014-01-06,2014-12-31,set,False,14.99
4885,70208-1,Legends of Chima,Constraction,2014,CHI Panthar,,59.0,17.159834400016894,55.75,21.63,2014-01-06,2014-12-31,set,False,14.99
4886,70209-1,Legends of Chima,Constraction,2014,CHI Mungus,,64.0,17.159834400016894,5.71,14.42,2014-01-06,2014-12-31,set,False,14.99
4887,44024-1,HERO Factory,Invasion From Below,2014,TUNNELER Beast vs. SURGE,1.0,59.0,11.436073759584309,28.44,11.01,2014-01-08,2014-12-31,set,False,9.99
4888,70143-1,Legends of Chima,Fire vs. Ice,2014,Sir Fangar's Sabre-Tooth Walker,3.0,415.0,45.77863760217983,39.32,23.1,2014-01-06,2015-07-31,set,False,39.99
4889,44026-1,HERO Factory,Invasion From Below,2014,CRYSTAL Beast vs. BULK,1.0,83.0,17.159834400016894,36.27,20.82,2014-01-08,2014-12-31,set,False,14.99
4890,70163-1,Ultra Agents,,2014,Toxikita's Toxic Meltdown,4.0,429.0,45.77863760217983,41.18,25.79,2014-01-06,2015-07-31,set,False,39.99
4891,21113-1,Minecraft,Minifig-scale,2014,The Cave,2.0,249.0,22.88359504044948,35.0,12.77,2014-01-11,2016-12-31,set,False,19.99
4892,70144-1,Legends of Chima,Fire vs. Ice,2014,Laval's Fire Lion,3.0,450.0,57.22615888304501,66.1,33.69,2014-01-06,2015-07-31,set,False,49.99
4893,70141-1,Legends of Chima,Fire vs. Ice,2014,Vardy's Ice Vulture Glider,2.0,217.0,22.88359504044948,27.13,8.45,2014-01-06,2015-07-31,set,False,19.99
4894,76022-1,Marvel Super Heroes,X-Men,2014,X-Men vs. The Sentinel,4.0,336.0,57.22615888304501,86.92,76.14,2014-01-06,2015-07-31,set,False,49.99
4895,10242-1,Creator Expert,Vehicles,2014,MINI Cooper MK VII,,1077.0,114.46376528737088,216.88,147.95,2014-01-08,2015-08-31,set,False,99.99
4896,21109-1,Ideas,,2014,Exo Suit,2.0,321.0,40.05487696174724,45.13,35.79,2014-01-08,2015-03-31,set,False,34.99
4897,21110-1,Ideas,,2014,Research Institute,3.0,165.0,22.88359504044948,48.23,33.46,2014-01-08,2014-12-31,set,False,19.99
4898,21204-1,Fusion,,2014,Town Master,1.0,256.0,40.05487696174724,36.0,10.0,2014-01-08,2015-07-31,set,False,34.99
4899,21205-1,Fusion,,2014,Battle Towers,,212.0,40.05487696174724,24.94,11.99,2014-01-08,2015-07-31,set,False,34.99
4900,21206-1,Fusion,,2014,Create and Race,,223.0,40.05487696174724,12.08,15.0,2014-01-08,2014-10-10,set,False,34.99
4901,42028-1,Technic,,2014,Bulldozer,,617.0,57.22615888304501,122.03,42.33,2014-01-08,2015-12-31,set,False,49.99
4902,42029-1,Technic,,2014,Customised Pick-Up Truck,,1063.0,114.46376528737088,160.33,94.29,2014-01-08,2015-12-31,set,False,99.99
4903,70142-1,Legends of Chima,Fire vs. Ice,2014,Eris' Fire Eagle Flyer,3.0,330.0,34.33111632131465,32.27,17.82,2014-01-06,2015-07-31,set,False,29.99
4904,42030-1,Technic,,2014,Volvo L350F Wheel Loader,,1636.0,286.17658450034844,346.49,242.17,2014-01-08,2016-12-31,set,False,249.99
4905,44023-1,HERO Factory,Invasion From Below,2014,ROCKA Crawler,2.0,49.0,11.436073759584309,25.95,16.77,2014-01-08,2014-12-31,set,False,9.99
4906,70727-1,Ninjago,Rebooted,2014,X-1 Ninja Charger,3.0,426.0,45.77863760217983,186.33,48.05,2014-01-06,2015-07-31,set,False,39.99
4907,70212-1,Legends of Chima,Constraction,2014,CHI Sir Fangar,,97.0,22.88359504044948,113.38,27.47,2014-01-06,2014-12-31,set,False,19.99
4908,70211-1,Legends of Chima,Constraction,2014,CHI Fluminox,,91.0,22.88359504044948,35.8,15.92,2014-01-06,2014-12-31,set,False,19.99
4909,70210-1,Legends of Chima,Constraction,2014,CHI Vardy,,68.0,17.159834400016894,36.36,10.0,2014-01-06,2014-12-31,set,False,14.99
4910,10566-1,Duplo,,2014,Creative Picnic,,52.0,28.607355680882065,20.45,,,,set,False,24.99
4911,60062-1,City,Arctic,2014,Arctic Icebreaker,7.0,717.0,148.8063291299664,206.58,141.6,2014-01-06,2015-12-31,set,False,129.99
4912,60064-1,City,Arctic,2014,Arctic Supply Plane,3.0,374.0,57.22615888304501,132.1,76.63,2014-01-06,2014-12-31,set,False,49.99
4913,70135-1,Legends of Chima,Fire vs. Ice,2014,Cragger's Fire Striker,3.0,380.0,45.77863760217983,34.99,19.85,2014-01-06,2015-07-31,set,False,39.99
4914,45005-1,Education,Duplo,2014,Story Tales,6.0,109.0,160.2080603257081,91.93,,2014-01-01,2021-12-31,set,False,139.95
4915,44025-1,HERO Factory,Invasion From Below,2014,BULK Drill Machine,2.0,113.0,17.159834400016894,27.64,14.38,2014-01-08,2014-12-31,set,False,14.99
4916,21114-1,Minecraft,Minifig-scale,2014,The Farm,2.0,262.0,34.33111632131465,58.08,22.66,2014-01-11,2016-12-31,set,False,29.99
4917,21116-1,Minecraft,Minifig-scale,2014,Crafting Box,2.0,518.0,57.22615888304501,96.82,34.35,2014-01-11,2016-12-31,set,False,49.99
4918,44028-1,HERO Factory,Invasion From Below,2014,SURGE & ROCKA Combat Machine,4.0,188.0,28.607355680882065,63.99,24.9,2014-01-08,2014-12-31,set,False,24.99
4919,40090-1,Seasonal,Halloween,2014,Halloween Bat,,156.0,11.436073759584309,16.2,10.45,2014-01-09,2015-12-31,set,False,9.99
4920,40180-1,Promotional,Toys R Us,2014,Bricktober Theater,,164.0,22.88359504044948,20.53,12.9,2014-01-09,2014-12-31,set,False,19.99
4921,40181-1,Promotional,Toys R Us,2014,Bricktober Pizza Place,,139.0,22.88359504044948,27.58,13.95,2014-01-09,2014-12-31,set,False,19.99
4922,40182-1,Promotional,Toys R Us,2014,Bricktober Fire Station,,175.0,22.88359504044948,28.91,16.0,2014-01-09,2014-12-31,set,False,19.99
4923,40183-1,Promotional,Toys R Us,2014,Bricktober Town Hall,,186.0,22.88359504044948,27.04,13.95,2014-01-09,2014-12-31,set,False,19.99
4924,41040-1,Friends,Seasonal,2014,Friends Advent Calendar,2.0,228.0,34.33111632131465,26.3,7.5,2014-01-09,2014-12-31,set,False,29.99
4925,21208-1,Fusion,,2014,Resort Designer,1.0,263.0,40.05487696174724,22.97,15.0,2014-01-09,2015-07-31,set,False,34.99
4926,41048-1,Friends,Animals series 6,2014,Lion Cub's Savanna,,43.0,5.382622226125478,5.23,4.47,2014-01-09,2014-12-31,set,False,4.701998008182495
4927,75058-1,Star Wars,Episode I,2014,MTT,12.0,954.0,103.0162440065057,227.43,177.39,2014-01-08,2015-12-31,set,False,89.99
4928,41521-1,Mixels,Series 3,2014,Footi,,72.0,5.712313119151721,11.4,5.73,2014-01-09,2015-01-31,set,False,4.99
4929,41524-1,Mixels,Series 3,2014,Mesmo,,64.0,5.712313119151721,9.72,5.57,2014-01-09,2015-01-31,set,False,4.99
4930,41523-1,Mixels,Series 3,2014,Hoogi,,69.0,5.712313119151721,8.81,5.6,2014-01-09,2014-12-31,set,False,4.99
4931,41522-1,Mixels,Series 3,2014,Scorpi,,70.0,5.712313119151721,13.27,7.02,2014-01-09,2014-12-31,set,False,4.99
4932,41525-1,Mixels,Series 3,2014,Magnifo,,61.0,5.712313119151721,8.05,5.24,2014-01-09,2015-01-31,set,False,4.99
4933,41520-1,Mixels,Series 3,2014,Torts,,48.0,5.712313119151721,9.33,4.81,2014-01-09,2015-01-31,set,False,4.99
4934,41519-1,Mixels,Series 3,2014,Glurt,,62.0,5.712313119151721,9.51,5.56,2014-01-09,2015-01-31,set,False,4.99
4935,41518-1,Mixels,Series 3,2014,Glomp,,64.0,5.712313119151721,9.37,3.68,2014-01-09,2014-12-31,set,False,4.99
4936,41049-1,Friends,Animals series 6,2014,Panda's Bamboo,,47.0,5.382622226125478,8.03,3.39,2014-01-09,2014-12-31,set,False,4.701998008182495
4937,60063-1,City,Seasonal,2014,City Advent Calendar,7.0,218.0,34.33111632131465,29.75,19.95,2014-01-09,2014-12-31,set,False,29.99
4938,41526-1,Mixels,Series 3,2014,Wizwuz,,70.0,5.712313119151721,10.87,5.59,2014-01-09,2014-12-31,set,False,4.99
4939,21115-1,Minecraft,Minifig-scale,2014,The First Night,2.0,408.0,45.77863760217983,85.56,33.45,2014-01-11,2016-12-31,set,False,39.99
4940,10565-1,Duplo,,2014,Creative Suitcase,,135.0,68.67368016391018,44.99,,2014-01-09,2016-05-31,set,False,59.99
4941,75056-1,Star Wars,Seasonal,2014,Star Wars Advent Calendar,9.0,274.0,45.77863760217983,61.55,43.01,2014-01-09,2014-12-31,set,False,39.99
4942,21117-1,Minecraft,Minifig-scale,2014,The Ender Dragon,4.0,634.0,80.12120144477534,150.0,69.62,2014-01-11,2016-12-31,set,False,69.99
4943,40092-1,Seasonal,Christmas,2014,Reindeer,,139.0,11.436073759584309,23.02,15.0,2014-01-11,2014-12-31,set,False,9.99
4944,40093-1,Seasonal,Christmas,2014,Snowman,,140.0,11.436073759584309,19.88,15.78,2014-01-11,2015-12-31,set,False,9.99
4945,79115-1,Teenage Mutant Ninja Turtles,Movie,2014,Turtle Van Takedown,4.0,368.0,45.77863760217983,83.18,52.19,2014-06-07,2014-12-31,set,False,39.99
4946,10245-1,Creator Expert,Winter Village,2014,Santa's Workshop,6.0,883.0,80.12120144477534,210.76,185.44,2014-01-10,2016-12-31,set,False,69.99
4947,79116-1,Teenage Mutant Ninja Turtles,Movie,2014,Big Rig Snow Getaway,6.0,741.0,80.12120144477534,81.31,45.43,2014-06-07,2014-12-31,set,False,69.99
4948,79117-1,Teenage Mutant Ninja Turtles,Movie,2014,Turtle Lair Invasion,6.0,888.0,114.46376528737088,127.02,99.84,2014-06-07,2014-12-31,set,False,99.99
4949,79015-1,The Hobbit,The Battle of the Five Armies,2014,Witch-King Battle,3.0,101.0,17.159834400016894,56.08,42.6,2014-10-15,2015-07-31,set,False,14.99
4950,79016-1,The Hobbit,The Battle of the Five Armies,2014,Attack on Lake-town,5.0,313.0,34.33111632131465,81.14,64.91,2014-10-15,2015-07-31,set,False,29.99
4951,44029-1,HERO Factory,Invasion From Below,2014,"QUEEN Beast vs. FURNO, EVO & STORMER",4.0,218.0,40.05487696174724,93.5,47.57,2014-01-08,2014-12-31,set,False,34.99
4952,79017-1,The Hobbit,The Battle of the Five Armies,2014,The Battle of Five Armies,7.0,472.0,68.67368016391018,197.72,132.55,2014-10-15,2015-07-31,set,False,59.99
4953,10522-1,Duplo,,2014,Farm Animals,,12.0,11.436073759584309,29.47,11.58,,,set,False,9.99
4954,10527-1,Duplo,,2014,Ambulance,1.0,14.0,17.159834400016894,19.0,17.57,,,set,False,14.99
4955,44027-1,HERO Factory,Invasion From Below,2014,BREEZ Flea Machine,2.0,102.0,17.159834400016894,34.99,22.44,2014-01-08,2014-12-31,set,False,14.99
4956,10529-1,Duplo,,2014,Truck,1.0,16.0,17.159834400016894,25.2,11.69,,,set,False,14.99
4957,10543-1,Duplo,Superman,2014,Superman Rescue,1.0,19.0,22.88359504044948,18.61,12.54,,,set,False,19.99
4958,40091-1,Seasonal,Thanksgiving,2014,Thanksgiving Turkey,,125.0,11.436073759584309,26.72,13.0,2014-01-10,2014-12-31,set,False,9.99
4959,10521-1,Duplo,,2014,Baby Calf,1.0,9.0,8.001817375324757,7.29,6.1,,,set,False,6.99
4960,76023-1,DC Comics Super Heroes,The Dark Knight Trilogy,2014,The Tumbler,2.0,1869.0,228.93897809602262,336.67,254.71,2014-01-09,2015-12-31,set,False,199.99
4961,41047-1,Friends,Animals series 6,2014,Seal's Little Rock,,37.0,5.382622226125478,5.72,3.52,2014-01-09,2014-12-31,set,False,4.701998008182495
4962,79018-1,The Hobbit,The Battle of the Five Armies,2014,The Lonely Mountain,5.0,866.0,148.8063291299664,397.8,288.61,2014-10-15,2015-07-31,set,False,129.99
4963,76021-1,Marvel Super Heroes,Guardians of the Galaxy,2014,The Milano Spaceship Rescue,5.0,665.0,85.84496208520792,148.33,95.0,2014-01-06,2015-07-31,set,False,74.99
4964,21118-1,Minecraft,Minifig-scale,2014,The Mine,4.0,922.0,125.91128656823604,280.06,108.89,2014-01-11,2015-12-31,set,False,109.99
4965,75055-1,Star Wars,Episode IV,2014,Imperial Star Destroyer,7.0,1359.0,148.8063291299664,309.06,195.69,2014-01-06,2015-12-31,set,False,129.99
4966,44019-1,HERO Factory,Invasion From Below,2014,ROCKA Stealth Machine,2.0,89.0,17.159834400016894,46.39,22.04,2014-01-01,2014-12-31,set,False,14.99
4967,44020-1,HERO Factory,Invasion From Below,2014,FLYER Beast vs. BREEZ,1.0,91.0,17.159834400016894,41.48,16.85,2014-01-01,2014-12-31,set,False,14.99
4968,60036-1,City,Arctic,2014,Arctic Base Camp,7.0,733.0,103.0162440065057,172.04,70.4,2014-01-06,2015-12-31,set,False,89.99
4969,850888-1,Castle,,2014,Castle Knights Accessory Set,4.0,32.0,17.159834400016894,53.23,36.37,,,set,False,14.99
4970,60051-1,City,Trains,2014,High-speed Passenger Train,3.0,610.0,171.70137169169675,208.64,122.99,2014-01-06,2018-07-31,set,False,149.99
4971,60041-1,City,Police,2014,Crook Pursuit,2.0,38.0,8.001817375324757,9.93,3.77,,,set,False,6.99
4972,60042-1,City,Police,2014,High Speed Police Chase,3.0,110.0,22.88359504044948,29.24,11.04,,,set,False,19.99
4973,60053-1,City,Great Vehicles,2014,Race Car,1.0,100.0,11.436073759584309,19.82,6.17,,,set,False,9.99
4974,60054-1,City,Great Vehicles,2014,Light Repair Truck,1.0,95.0,11.436073759584309,26.7,10.47,,,set,False,9.99
4975,44018-1,HERO Factory,Invasion From Below,2014,FURNO Jet Machine,2.0,79.0,17.159834400016894,44.75,12.38,2014-01-01,2014-12-31,set,False,14.99
4976,60055-1,City,Great Vehicles,2014,Monster Truck,1.0,78.0,11.436073759584309,17.1,5.09,,,set,False,9.99
